symbol,date,buy_time,sell_time,profit,buy_RSI,sell_RSI,buy_MACD,sell_MACD,buy_ATR,sell_ATR
CLLS,2025-03-03,09:35:00,10:10:00,0.024299979209899902,59.16032211829493,64.02994034290077,-0.003389658393993411,0.012524873485476373,0.01710940196167691,0.013379582369466092
CLLS,2025-03-04,09:30:00,09:50:00,0.040000081062316895,40.98846108785728,57.34043078890569,-0.014520300575430856,-0.008639449330154703,0.009669311453227056,0.013745488996690893
CLLS,2025-03-05,09:55:00,14:55:00,0.029999971389770508,55.130621679446,69.7165142702662,0.0029471969026992895,0.0067338796800100464,0.00859361295867661,0.004907135194203749
CLLS,2025-03-06,10:05:00,12:25:00,0.013799905776977539,28.15511812628952,39.64349805284314,-0.0005176405287998787,-0.007752958145281763,0.008173784252549126,0.0068728548728911485
CLLS,2025-03-07,10:45:00,11:00:00,0.009999990463256836,55.57298425369462,59.236026920635624,0.00484061005991987,0.0058863679663681,0.010036102401563206,0.010033522977398466
GDYN,2025-02-11,09:30:00,14:25:00,0.9050006866455078,34.22857545500781,66.01077605659378,-0.028840522689101533,0.07266620207592567,0.08774979668804621,0.0629723299477745
GDYN,2025-02-12,10:10:00,12:00:00,0.32129859924316406,23.278220458561815,52.76093215172249,-0.2631723327202238,-0.06356594470264909,0.12619593472760168,0.09548116862241715
GDYN,2025-02-13,11:50:00,14:50:00,0.5799999237060547,32.40210837849528,82.75363470257571,-0.05207738038531318,0.10974878812753985,0.06393531339159034,0.05077283905167392
GDYN,2025-02-14,14:35:00,15:55:00,0.25,32.487641739693615,64.4639275537766,-0.04867559977770952,0.027039297851167987,0.030877055576256755,0.04955465424781091
GDYN,2025-02-18,10:25:00,11:45:00,0.3299999237060547,30.744677084365886,58.66480635243989,-0.06550656975275615,0.004770203087122837,0.08184024699409773,0.06265956511340505
GDYN,2025-02-19,10:30:00,11:05:00,0.2350006103515625,34.22045318296983,52.75319030281458,-0.08823989245319197,-0.06532782299134254,0.10177994203892253,0.08617859297195628
GDYN,2025-02-20,11:25:00,13:05:00,0.4099998474121094,23.835321451377286,64.47230344579467,-0.21036504646670195,0.023237237100158126,0.09250470452603624,0.07109896682954625
GDYN,2025-02-21,09:30:00,09:45:00,0.9600009918212891,88.98774526469883,86.80721591162587,0.14379320368168536,0.5930881620200346,0.4131459038012192,0.5428977852506175
GDYN,2025-02-24,11:55:00,12:20:00,0.3699989318847656,28.958181276338387,53.907009242108664,-0.1628658296862504,-0.08636646058396735,0.1290702381179725,0.12222556206286773
GDYN,2025-02-25,10:00:00,11:55:00,0.6649990081787109,43.5752266251451,66.4867617860718,-0.008039378403442043,0.11721399134159327,0.13418283907313427,0.10383917884506223
GDYN,2025-02-26,10:30:00,12:10:00,0.6999988555908203,29.996836455154813,67.49448940918408,-0.09966781508759581,0.09394633199690716,0.09455106788209863,0.07780161849228007
GDYN,2025-02-27,11:00:00,13:55:00,0.5699996948242188,27.168371399798797,64.25909427932235,-0.21447802448973974,0.060541272354363684,0.12234212102201428,0.077255961623101
GDYN,2025-02-28,13:55:00,15:55:00,0.4500007629394531,29.751966159675984,68.55725497063212,-0.08264925245788035,0.03276543682762778,0.05960444355086758,0.07234318707571356
